scope,addr,group,group_basis,comment,evidence
bank0,0xA2E0,callgraph_bank0_0EA2,callgraph,"One of 408 mutually reachable functions in the lcall/ljmp graph of the committed listings, within one region only; a cross-region edge is never joined (see audit_call_targets.py). A connected component is not a subsystem: this says the call graph connects them, not that they do one job.",ec/decompiled/bank0/A2E0.asm; ec/decompiled/bank0/A2E0.c
bank0,0xA312,dispatch-tables,type,the `type` column already names this family,ec/decompiled/bank0/A312.asm; ec/decompiled/bank0/A312.c
bank0,0xA374,callgraph_bank0_0EA2,callgraph,"One of 408 mutually reachable functions in the lcall/ljmp graph of the committed listings, within one region only; a cross-region edge is never joined (see audit_call_targets.py). A connected component is not a subsystem: this says the call graph connects them, not that they do one job.",ec/decompiled/bank0/A374.asm; ec/decompiled/bank0/A374.c; ec/annotations/registers.yaml
bank0,0xA3C3,callgraph_bank0_0EA2,callgraph,"One of 408 mutually reachable functions in the lcall/ljmp graph of the committed listings, within one region only; a cross-region edge is never joined (see audit_call_targets.py). A connected component is not a subsystem: this says the call graph connects them, not that they do one job.",ec/decompiled/bank0/A3C3.asm; ec/decompiled/bank0/A3C3.c; ec/annotations/registers.yaml
bank0,0xA425,callgraph_bank0_0EA2,callgraph,"One of 408 mutually reachable functions in the lcall/ljmp graph of the committed listings, within one region only; a cross-region edge is never joined (see audit_call_targets.py). A connected component is not a subsystem: this says the call graph connects them, not that they do one job.",ec/decompiled/bank0/A425.asm; ec/decompiled/bank0/A425.c
bank0,0xA4D6,callgraph_bank0_0EA2,callgraph,"One of 408 mutually reachable functions in the lcall/ljmp graph of the committed listings, within one region only; a cross-region edge is never joined (see audit_call_targets.py). A connected component is not a subsystem: this says the call graph connects them, not that they do one job.",ec/decompiled/bank0/A4D6.asm; ec/decompiled/bank0/A4D6.c
bank0,0xA663,dispatch-tables,type,the `type` column already names this family,ec/decompiled/bank0/A663.asm; ec/decompiled/bank0/A663.c; ec/annotations/registers.yaml
bank0,0xA678,ungrouped,ungrouped,No typed seed and no connected component at or above the minimum size. Not found by this method.,ec/decompiled/bank0/A678.asm; ec/decompiled/bank0/A678.c
bank0,0xA6C6,arithmetic,type,the `type` column already names this family,ec/decompiled/bank0/A6C6.asm; ec/decompiled/bank0/A6C6.c
bank0,0xA71A,ungrouped,ungrouped,No typed seed and no connected component at or above the minimum size. Not found by this method.,ec/decompiled/bank0/A71A.asm; ec/decompiled/bank0/A71A.c
bank0,0xA725,ungrouped,ungrouped,No typed seed and no connected component at or above the minimum size. Not found by this method.,ec/decompiled/bank0/A725.asm; ec/decompiled/bank0/A725.c
bank0,0xA72A,ungrouped,ungrouped,No typed seed and no connected component at or above the minimum size. Not found by this method.,ec/decompiled/bank0/A72A.asm; ec/decompiled/bank0/A72A.c; ec/annotations/registers.yaml
bank0,0xA73B,callgraph_bank0_0EA2,callgraph,"One of 408 mutually reachable functions in the lcall/ljmp graph of the committed listings, within one region only; a cross-region edge is never joined (see audit_call_targets.py). A connected component is not a subsystem: this says the call graph connects them, not that they do one job.",ec/decompiled/bank0/A73B.asm; ec/decompiled/bank0/A73B.c
bank0,0xA73F,callgraph_bank0_0EA2,callgraph,"One of 408 mutually reachable functions in the lcall/ljmp graph of the committed listings, within one region only; a cross-region edge is never joined (see audit_call_targets.py). A connected component is not a subsystem: this says the call graph connects them, not that they do one job.",ec/decompiled/bank0/A73F.asm; ec/decompiled/bank0/A73F.c
bank0,0xA747,callgraph_bank0_0EA2,callgraph,"One of 408 mutually reachable functions in the lcall/ljmp graph of the committed listings, within one region only; a cross-region edge is never joined (see audit_call_targets.py). A connected component is not a subsystem: this says the call graph connects them, not that they do one job.",ec/decompiled/bank0/A747.asm; ec/decompiled/bank0/A747.c; ec/annotations/registers.yaml
bank0,0xA844,callgraph_bank0_0EA2,callgraph,"One of 408 mutually reachable functions in the lcall/ljmp graph of the committed listings, within one region only; a cross-region edge is never joined (see audit_call_targets.py). A connected component is not a subsystem: this says the call graph connects them, not that they do one job.",ec/decompiled/bank0/A844.asm; ec/decompiled/bank0/A844.c; ec/annotations/registers.yaml
bank0,0xA96B,ungrouped,ungrouped,No typed seed and no connected component at or above the minimum size. Not found by this method.,ec/decompiled/bank0/A96B.asm; ec/decompiled/bank0/A96B.c
bank0,0xA97B,dispatch-tables,type,the `type` column already names this family,ec/decompiled/bank0/A97B.asm; ec/decompiled/bank0/A97B.c; ec/annotations/registers.yaml
bank0,0xAA90,callgraph_bank0_AA90,callgraph,"One of 4 mutually reachable functions in the lcall/ljmp graph of the committed listings, within one region only; a cross-region edge is never joined (see audit_call_targets.py). A connected component is not a subsystem: this says the call graph connects them, not that they do one job.",ec/decompiled/bank0/AA90.asm; ec/decompiled/bank0/AA90.c
bank0,0xAAC6,callgraph_bank0_AA90,callgraph,"One of 4 mutually reachable functions in the lcall/ljmp graph of the committed listings, within one region only; a cross-region edge is never joined (see audit_call_targets.py). A connected component is not a subsystem: this says the call graph connects them, not that they do one job.",ec/decompiled/bank0/AAC6.asm; ec/decompiled/bank0/AAC6.c; ec/annotations/registers.yaml
bank0,0xAB6D,callgraph_bank0_AA90,callgraph,"One of 4 mutually reachable functions in the lcall/ljmp graph of the committed listings, within one region only; a cross-region edge is never joined (see audit_call_targets.py). A connected component is not a subsystem: this says the call graph connects them, not that they do one job.",ec/decompiled/bank0/AB6D.asm; ec/decompiled/bank0/AB6D.c
bank0,0xAB6E,callgraph_bank0_0EA2,callgraph,"One of 408 mutually reachable functions in the lcall/ljmp graph of the committed listings, within one region only; a cross-region edge is never joined (see audit_call_targets.py). A connected component is not a subsystem: this says the call graph connects them, not that they do one job.",ec/decompiled/bank0/AB6E.asm; ec/decompiled/bank0/AB6E.c
bank0,0xAB9E,callgraph_bank0_0EA2,callgraph,"One of 408 mutually reachable functions in the lcall/ljmp graph of the committed listings, within one region only; a cross-region edge is never joined (see audit_call_targets.py). A connected component is not a subsystem: this says the call graph connects them, not that they do one job.",ec/decompiled/bank0/AB9E.asm; ec/decompiled/bank0/AB9E.c; ec/annotations/registers.yaml
bank0,0xAC08,dispatch-tables,type,the `type` column already names this family,ec/decompiled/bank0/AC08.asm; ec/decompiled/bank0/AC08.c; ec/annotations/registers.yaml
bank0,0xAC4A,callgraph_bank0_0EA2,callgraph,"One of 408 mutually reachable functions in the lcall/ljmp graph of the committed listings, within one region only; a cross-region edge is never joined (see audit_call_targets.py). A connected component is not a subsystem: this says the call graph connects them, not that they do one job.",ec/decompiled/bank0/AC4A.asm; ec/decompiled/bank0/AC4A.c; ec/annotations/registers.yaml
bank0,0xADA3,callgraph_bank0_0EA2,callgraph,"One of 408 mutually reachable functions in the lcall/ljmp graph of the committed listings, within one region only; a cross-region edge is never joined (see audit_call_targets.py). A connected component is not a subsystem: this says the call graph connects them, not that they do one job.",ec/decompiled/bank0/ADA3.asm; ec/decompiled/bank0/ADA3.c
bank0,0xADAE,dispatch-tables,type,the `type` column already names this family,ec/decompiled/bank0/ADAE.asm; ec/decompiled/bank0/ADAE.c
bank0,0xAE6D,callgraph_bank0_0EA2,callgraph,"One of 408 mutually reachable functions in the lcall/ljmp graph of the committed listings, within one region only; a cross-region edge is never joined (see audit_call_targets.py). A connected component is not a subsystem: this says the call graph connects them, not that they do one job.",ec/decompiled/bank0/AE6D.asm; ec/decompiled/bank0/AE6D.c
bank0,0xAE79,callgraph_bank0_0EA2,callgraph,"One of 408 mutually reachable functions in the lcall/ljmp graph of the committed listings, within one region only; a cross-region edge is never joined (see audit_call_targets.py). A connected component is not a subsystem: this says the call graph connects them, not that they do one job.",ec/decompiled/bank0/AE79.asm; ec/decompiled/bank0/AE79.c
bank0,0xAE87,callgraph_bank0_0EA2,callgraph,"One of 408 mutually reachable functions in the lcall/ljmp graph of the committed listings, within one region only; a cross-region edge is never joined (see audit_call_targets.py). A connected component is not a subsystem: this says the call graph connects them, not that they do one job.",ec/decompiled/bank0/AE87.asm; ec/decompiled/bank0/AE87.c
bank0,0xAEC0,callgraph_bank0_0EA2,callgraph,"One of 408 mutually reachable functions in the lcall/ljmp graph of the committed listings, within one region only; a cross-region edge is never joined (see audit_call_targets.py). A connected component is not a subsystem: this says the call graph connects them, not that they do one job.",ec/decompiled/bank0/AEC0.asm; ec/decompiled/bank0/AEC0.c
bank0,0xAF27,callgraph_bank0_0EA2,callgraph,"One of 408 mutually reachable functions in the lcall/ljmp graph of the committed listings, within one region only; a cross-region edge is never joined (see audit_call_targets.py). A connected component is not a subsystem: this says the call graph connects them, not that they do one job.",ec/decompiled/bank0/AF27.asm; ec/decompiled/bank0/AF27.c
bank0,0xAF66,callgraph_bank0_0EA2,callgraph,"One of 408 mutually reachable functions in the lcall/ljmp graph of the committed listings, within one region only; a cross-region edge is never joined (see audit_call_targets.py). A connected component is not a subsystem: this says the call graph connects them, not that they do one job.",ec/decompiled/bank0/AF66.asm; ec/decompiled/bank0/AF66.c
bank0,0xAF72,callgraph_bank0_0EA2,callgraph,"One of 408 mutually reachable functions in the lcall/ljmp graph of the committed listings, within one region only; a cross-region edge is never joined (see audit_call_targets.py). A connected component is not a subsystem: this says the call graph connects them, not that they do one job.",ec/decompiled/bank0/AF72.asm; ec/decompiled/bank0/AF72.c
bank0,0xAF7D,callgraph_bank0_0EA2,callgraph,"One of 408 mutually reachable functions in the lcall/ljmp graph of the committed listings, within one region only; a cross-region edge is never joined (see audit_call_targets.py). A connected component is not a subsystem: this says the call graph connects them, not that they do one job.",ec/decompiled/bank0/AF7D.asm; ec/decompiled/bank0/AF7D.c
bank0,0xAF8A,callgraph_bank0_0EA2,callgraph,"One of 408 mutually reachable functions in the lcall/ljmp graph of the committed listings, within one region only; a cross-region edge is never joined (see audit_call_targets.py). A connected component is not a subsystem: this says the call graph connects them, not that they do one job.",ec/decompiled/bank0/AF8A.asm; ec/decompiled/bank0/AF8A.c
bank0,0xAFCE,callgraph_bank0_0EA2,callgraph,"One of 408 mutually reachable functions in the lcall/ljmp graph of the committed listings, within one region only; a cross-region edge is never joined (see audit_call_targets.py). A connected component is not a subsystem: this says the call graph connects them, not that they do one job.",ec/decompiled/bank0/AFCE.asm; ec/decompiled/bank0/AFCE.c
